timestamp,label,probability,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,urg_flag_number
2025-05-18T06:14:26.828513,1,0.999776303768158,0.07359623908996582,0,17,0.07359623908996582,1358.7650841472698,1358.7650841472698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007433963544440992,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.903394,1,0.999776303768158,0.07425594329833984,0,17,0.07425594329833984,1346.6935514942913,1346.6935514942913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007500600333165641,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:26.980439,1,0.999776303768158,0.07420015335083008,0,17,0.07420015335083008,1347.7061095437925,1347.7061095437925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007494964984932331,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.062292,1,0.999776303768158,0.07443404197692871,0,17,0.07443404197692871,1343.4713115673017,1343.4713115673017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007518590098679668,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.140302,1,0.999776303768158,0.07643485069274902,0,17,0.07643485069274902,1308.3037265550188,1308.3037265550188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007720691989166568,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.219045,1,0.9997765421867371,0.08251357078552246,0,17,0.08251357078552246,1211.9218577987615,1211.9218577987615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008334704119749743,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.296381,1,0.9997764229774475,0.07719588279724121,0,17,0.07719588279724121,1295.4058736870065,1295.4058736870065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007797563918913253,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.387185,1,0.9997764229774475,0.07805871963500977,0,17,0.07805871963500977,1281.086859579355,1281.086859579355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007884719155051491,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.463452,1,0.9997764229774475,0.0781714916229248,0,17,0.0781714916229248,1279.2387342737325,1279.2387342737325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007896110264941899,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.556103,1,0.9997767806053162,0.08990693092346191,0,17,0.08990693092346191,1112.261301468853,1112.261301468853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0009081508174087062,100,10.0,0.0,0,0.0,38.5,0
